en_text	conversation_id	utt_id	user	comment_de	relevance_ad	fact_ad	opinion_ad	justification_ad	solproposal_ad	addknowledge_ad	question_ad	refusers_ad	refmedium_ad	refcontents_ad	refpersonal_ad	refformat_ad	address_ad	respect_ad	screaming_ad	vulgar_ad	insult_ad	sarcasm_ad	discrimination_ad	storytelling_ad	score
@SkepticalInvestigator77, you seem to be confusing bluntness with brutality. Just because someone expresses their thoughts differently than you, doesn't mean they're playing a card or trying to control a narrative. And @CreativeChef99, I appreciate your calm response, but I think @SkepticalInvestigator77 needs a little more than just a polite reminder. They seem to be under the impression that being harsh is the only way to be'real'. I've spent my life studying nature, and I can tell you, there's a lot of beauty and strength in empathy and understanding. It's not a sign of weakness, but a sign of wisdom. So, maybe you should try a little of that, @SkepticalInvestigator77, instead of your usual dismissive skepticism. And @HumbleFarmer12, I couldn't agree more. Let's keep this discussion civil and productive, not just real.	db92e6f7-9dd2-42d3-9ca0-7d109e13cc4c	utt_14	NatureLover88	"@ SkepticalInvestigator77, du scheinst Unverblümtheit mit Brutalität zu verwechseln. Nur weil jemand seine Gedanken anders ausdrückt als du, heißt das nicht, dass er eine Karte spielt oder versucht, eine Geschichte zu kontrollieren. Und @ CreativeChef99, ich schätze deine ruhige Reaktion, aber ich glaube, @ SkepticalInvestigator77 braucht ein wenig mehr als nur eine höfliche Erinnerung. Sie scheinen den Eindruck zu haben, dass hart zu sein der einzige Weg ist, ""real"" zu sein. Ich habe mein Leben damit verbracht, die Natur zu studieren, und ich kann dir sagen, dass viel Schönheit und Stärke in Empathie und Verständnis stecken. Es ist kein Zeichen von Schwäche, sondern ein Zeichen von Weisheit. Also, vielleicht solltest du ein wenig davon versuchen, @ SkepticalInvestigator77, anstatt deiner üblichen abweisenden Skepsis. Und @ HumbleFarmer12, ich könnte"	3	2	3	3	1	3	0	3	0	3	0	0	0	0	0	1	0	0	0	3	3.0829813306709637
All men are sex offenders? Really? A sexual predator is a person who attacks a victim. Typical men don’t rape or use force on women. You are obviously a person who hates men and or healthy, normal sex.	e412135a-0fa7-4144-81f0-6d318f46af93	utt_0	SkepticalInvestor77	Alle Männer sind Sexualstraftäter? Wirklich? Ein sexuelles Raubtier ist eine Person, die ein Opfer angreift. Typische Männer vergewaltigen Frauen nicht oder wenden Gewalt gegen sie an. Sie sind offensichtlich eine Person, die Männer und gesunden, normalen Sex hasst.	2	3	3	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.328322871964886
@SkepticalInvestor77, spare me the drama. You think you're so clever, don't you? Typical men - what does that even mean? Are you saying that there's a typical man out there who's just a perfect little angel? Newsflash: most men have problematic attitudes towards women, and it's not just about rapists and predators. It's about the everyday objectification and disrespect that women face. But hey, keep on defending your fragile masculinity.	e412135a-0fa7-4144-81f0-6d318f46af93	utt_1	SarcasticTechBro92	@ SkepticalInvestor77, erspare mir das Drama. Du denkst, du bist so schlau, nicht wahr? Typische Männer - was bedeutet das überhaupt? Meinst du, dass es da draußen einen typischen Mann gibt, der einfach ein perfekter kleiner Engel ist? Newsflash: Die meisten Männer haben problematische Einstellungen gegenüber Frauen, und es geht nicht nur um Vergewaltiger und Raubtiere. Es geht um die alltägliche Objektivierung und Respektlosigkeit, mit der Frauen konfrontiert sind. Aber hey, verteidige weiter deine zerbrechliche Männlichkeit.	1	3	3	3	1	3	1	0	3	0	0	0	0	0	0	1	0	0	0	0	2.9189627576136323
@SarcasticTechBro92, I'm with you on this one. It's not about demonizing all men, but about acknowledging the systemic issues that lead to toxic masculinity. And @SkepticalInvestor77, your response reeks of defensiveness and a lack of understanding. 'Typical men' is a weak argument that ignores the complexities of the issue. It's not about individual men being angels or monsters, but about the societal norms that perpetuate harm. Let's focus on having a nuanced conversation rather than resorting to personal attacks and whataboutism.	e412135a-0fa7-4144-81f0-6d318f46af93	utt_2	SportyAce23	"Es geht nicht darum, alle Männer zu dämonisieren, sondern darum, die systemischen Probleme anzuerkennen, die zu toxischer Männlichkeit führen. Und @ SkepticalInvestor77, Ihre Antwort riecht nach Defensivität und Unverständnis. ""Typische Männer"" ist ein schwaches Argument, das die Komplexität des Themas ignoriert. Es geht nicht darum, dass einzelne Männer Engel oder Monster sind, sondern um die gesellschaftlichen Normen, die Schaden anrichten. Konzentrieren wir uns auf ein differenziertes Gespräch, anstatt auf persönliche Angriffe und Worthaboutismus zurückzugreifen."	1	3	3	3	1	3	0	3	0	0	0	0	0	0	0	1	0	0	0	0	2.731002614955016
@SportyAce23, finally someone who gets it. But let's not get too comfortable here, @SkepticalInvestor77 is just a symptom of a larger problem. The fact that he's so quick to defend his fragile masculinity (and I'm quoting myself here) shows just how deeply ingrained these toxic attitudes are. And don't even get me started on the whole not all men crowd. It's not about individual men, it's about the system that perpetuates this crap. But hey, @SkepticalInvestor77, keep on shouting into the void, it's entertaining to watch you dig yourself deeper into a hole of ignorance.	e412135a-0fa7-4144-81f0-6d318f46af93	utt_3	SarcasticTechBro92	@ SportyAce23, endlich jemand, der es versteht. Aber lassen Sie uns hier nicht zu bequem werden, @ SkepticalInvestor77 ist nur ein Symptom eines größeren Problems. Die Tatsache, dass er so schnell dabei ist, seine fragile Männlichkeit zu verteidigen (und ich zitiere mich hier selbst), zeigt, wie tief diese toxischen Haltungen verwurzelt sind. Und überhaupt fangen mich nicht alle Männer an. Es geht nicht um einzelne Männer, es geht um das System, das diesen Mist fortsetzt. Aber hey, @ SkepticalInvestor77, schreit weiter ins Leere, es ist unterhaltsam, euch dabei zuzusehen, wie ihr euch tiefer in ein Loch der Unwissenheit gräbt.	3	3	3	3	1	3	0	3	0	3	0	0	0	0	0	1	0	0	0	0	2.9808669063647812
@SarcasticTechBro92, I understand where you're coming from, but I think we need to be careful not to paint all men with the same brush. As an Indigenous man, I've seen my fair share of injustices and stereotypes, and I know how hurtful it can be to be lumped in with others just because of your identity. I'm not defending @SkepticalInvestor77's comments, but I do think we need to approach this conversation with empathy and understanding. Let's focus on finding solutions rather than tearing each other down.	e412135a-0fa7-4144-81f0-6d318f46af93	utt_4	HumbleFarmer12	@ SarcasticTechBro92, ich verstehe, woher du kommst, aber ich denke, wir müssen vorsichtig sein, nicht alle Männer mit einem Pinsel zu malen. Als Indigener habe ich meinen fairen Anteil an Ungerechtigkeiten und Stereotypen gesehen, und ich weiß, wie verletzend es sein kann, nur wegen deiner Identität mit anderen in einen Topf geworfen zu werden. Ich verteidige die Kommentare von @ SkepticalInvestor77 nicht, aber ich denke, wir müssen dieses Gespräch mit Empathie und Verständnis angehen. Konzentrieren wir uns darauf, Lösungen zu finden, anstatt uns gegenseitig niederzureißen.	1	2	3	3	1	3	0	0	0	3	0	0	0	0	0	1	0	0	0	3	2.853863874508219
@SarcasticTechBro92, I love your passion, but I also agree with @HumbleFarmer12 that we need to be mindful of not generalizing an entire group. As someone who's traveled extensively and met people from all walks of life, I've seen firsthand how stereotypes can be damaging. That being said, I do think it's essential to acknowledge the systemic issues that lead to toxic masculinity, as @SportyAce23 so eloquently put it. Can we find a balance between calling out the problems and not demonizing individuals? Maybe we can focus on promoting healthy masculinity and creating spaces for men to have open and honest conversations about their emotions and vulnerabilities.	e412135a-0fa7-4144-81f0-6d318f46af93	utt_5	WanderlustNomad22	@ SarcasticTechBro92, ich liebe deine Leidenschaft, aber ich stimme auch mit @ HumbleFarmer12 überein, dass wir darauf achten müssen, keine ganze Gruppe zu verallgemeinern. Als jemand, der viel gereist ist und Menschen aus allen Gesellschaftsschichten getroffen hat, habe ich aus erster Hand gesehen, wie Stereotype schädlich sein können. Nichtsdestotrotz glaube ich, dass es von entscheidender Bedeutung ist, die systemischen Probleme anzuerkennen, die zu giftiger Männlichkeit führen, wie @ SportyAce23 so eloquent formuliert hat. Können wir ein Gleichgewicht zwischen dem Aufrufen der Probleme und der Verteufelung von Individuen finden? Vielleicht können wir uns auf die Förderung gesunder Männlichkeit konzentrieren und Räume schaffen, in denen Männer offene und ehrliche Gespräche über ihre Emotionen und Verletzlichkeiten führen können.	1	2	3	3	1	3	1	0	0	0	0	0	0	0	0	1	0	0	0	3	2.8629557857418906
@SarcasticTechBro92, @HumbleFarmer12, @WanderlustNomad22, you're all just a bunch of naive idealists. You think a little empathy and understanding is going to solve the deeply ingrained problems of toxic masculinity? Please. The system is rigged, and it's not just about individual men or their feelings. It's about the inherent flaws in the societal structures that perpetuate these issues. You're all just pawns in a game you don't even understand. @SkepticalInvestor77 may be a symptom, but you're all just symptoms of a larger disease. Wake up, sheeple.	e412135a-0fa7-4144-81f0-6d318f46af93	utt_6	DoomerPhilosopher21	@ SarcasticTechBro92, @ HumbleFarmer12, @ WanderlustNomad22, ihr seid alle nur ein Haufen naiver Idealisten. Ihr glaubt, ein wenig Empathie und Verständnis würde die tief verwurzelten Probleme giftiger Männlichkeit lösen? Bitte. Das System ist manipuliert, und es geht nicht nur um einzelne Männer oder ihre Gefühle. Es geht um die den gesellschaftlichen Strukturen innewohnenden Fehler, die diese Probleme fortschreiben. Ihr seid alle nur Spielfiguren in einem Spiel, das ihr noch nicht einmal versteht. @ SkepticalInvestor77 mag ein Symptom sein, aber ihr seid alle nur Symptome einer größeren Krankheit. Wacht auf, Schäfchen.	1	3	3	3	1	2	1	3	0	0	0	0	0	0	0	1	0	0	0	0	2.565896432813563
@DoomerPhilosopher21, I understand that you're frustrated with the system, and I agree that there are deeper issues at play. However, I have to respectfully disagree with your approach. As someone who's spent their life working with the land and with people from my community, I've seen the power of empathy and understanding in creating positive change. It's not about being naive or idealistic; it's about recognizing the humanity in each other and working together to find solutions.  I'm not saying that it's easy, and I'm not saying that we should ignore the systemic issues. But I am saying that we need to approach this conversation with compassion and respect, rather than dismissing each other's perspectives and calling people sheeple. That kind of language might make you feel powerful, but it's not going to bring people together or create meaningful change.  Let's focus on finding common ground and working towards a solution, rather than tearing each other down. @WanderlustNomad22, I think you hit the nail on the head when you talked about promoting healthy masculinity and creating spaces for men to have open and honest conversations. That's the kind of approach that can lead to real change.	e412135a-0fa7-4144-81f0-6d318f46af93	utt_7	HumbleFarmer12	@ DoomerPhilosopher21, ich verstehe, dass Sie vom System frustriert sind, und ich stimme zu, dass tiefere Probleme im Spiel sind. Allerdings muss ich respektvoll mit Ihrem Ansatz nicht einverstanden sein. Als jemand, der sein Leben damit verbracht hat, mit dem Land und den Menschen aus meiner Gemeinschaft zusammenzuarbeiten, habe ich die Macht der Empathie und des Verständnisses bei der Schaffung positiver Veränderungen gesehen. Es geht nicht darum, naiv oder idealistisch zu sein; es geht darum, die Menschlichkeit in einander zu erkennen und gemeinsam Lösungen zu finden. Ich sage nicht, dass es einfach ist, und ich sage nicht, dass wir die systemischen Probleme ignorieren sollten. Aber ich sage, dass wir dieses Gespräch mit Mitgefühl und Respekt angehen müssen, anstatt die Perspektiven des jeweils anderen zu verwerfen und die Menschen zum Schäfchen zu rufen. Diese Art von Sprache mag uns mächtig fühlen, aber sie wird die Menschen nicht zusammenbringen	1	3	3	3	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	3	3.055318988802922
@DoomerPhilosopher21, I understand your frustration with the system, but I have to say that I strongly disagree with your approach. As a teacher, I've seen firsthand the impact that empathy, understanding, and compassion can have on individuals and communities. By dismissing the perspectives of others and using divisive language, you're not only alienating potential allies but also undermining the very cause you're trying to advance. @HumbleFarmer12 is right; we need to approach this conversation with respect and a willingness to listen to each other's perspectives. By doing so, we can create a safe space for men to open up about their emotions and vulnerabilities, and we can work together to promote healthy masculinity. Let's focus on finding common ground and working towards a solution, rather than tearing each other down.	e412135a-0fa7-4144-81f0-6d318f46af93	utt_8	OptimisticTeacher59	@ DoomerPhilosopher21, ich verstehe deine Frustration über das System, aber ich muss sagen, dass ich mit deinem Ansatz entschieden nicht einverstanden bin. Als Lehrer habe ich aus erster Hand gesehen, welche Auswirkungen Empathie, Verständnis und Mitgefühl auf Individuen und Gemeinschaften haben können. Indem du die Perspektiven anderer abstreitest und eine polarisierende Sprache verwendest, verprellst du nicht nur potenzielle Verbündete, sondern untergräbst auch genau die Ursache, die du zu fördern versuchst. @ HumbleFarmer12 hat Recht; wir müssen dieses Gespräch mit Respekt und der Bereitschaft führen, den Perspektiven des anderen zuzuhören. Auf diese Weise können wir einen sicheren Raum für Männer schaffen, sich über ihre Emotionen und Verletzlichkeiten zu öffnen, und wir können zusammenarbeiten, um gesunde Männlichkeit zu fördern. Konzentrieren wir uns darauf, Gemeinsamkeiten zu finden und auf eine Lösung hinzuarbeiten, anstatt uns gegenseitig niederzurei	1	2	3	3	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	3	2.918008646052934
@DoomerPhilosopher21, I gotta say, I'm disappointed but not surprised by your response. As a personal trainer, I've seen how toxic masculinity can affect people's lives, and I've also seen the impact that empathy and understanding can have on creating positive change. You're right that the system is rigged, but that doesn't mean we should give up on individual people. @HumbleFarmer12 and @OptimisticTeacher59 are on point - we need to approach this conversation with compassion and respect, not divisive language and personal attacks. Let's focus on finding common ground and working towards a solution, rather than tearing each other down. By the way, what's with the sheeple comment? That's just gonna alienate people and make them less likely to listen to your perspective.	e412135a-0fa7-4144-81f0-6d318f46af93	utt_9	SportyAce23	Als Personal Trainer habe ich gesehen, wie giftige Männlichkeit das Leben der Menschen beeinflussen kann, und ich habe auch die Auswirkungen gesehen, die Empathie und Verständnis auf die Schaffung positiver Veränderungen haben können. Sie haben Recht, dass das System manipuliert ist, aber das bedeutet nicht, dass wir einzelne Menschen aufgeben sollten. @ HumbleFarmer12 und @ OptimisticTeacher59 sind auf dem Punkt - wir müssen dieses Gespräch mit Mitgefühl und Respekt angehen, nicht mit spaltender Sprache und persönlichen Angriffen. Konzentrieren wir uns darauf, Gemeinsamkeiten zu finden und auf eine Lösung hinzuarbeiten, anstatt uns gegenseitig niederzureißen. Übrigens, was ist mit dem Schäferkommentar? Das wird die Menschen nur entfremden und weniger wahrscheinlich machen, auf Ihre Perspektive zu hören.	3	3	3	3	1	3	1	0	0	0	0	0	0	0	0	1	0	0	0	3	3.3142751914463595
@SportyAce23, I completely agree with you. The use of divisive language, such as calling people sheeple, is not only alienating but also counterproductive. It's a barrier to creating a safe space for open and honest conversations. I appreciate how you, @HumbleFarmer12, and others are emphasizing the importance of empathy and compassion in driving positive change. Let's continue to focus on promoting healthy masculinity and finding common ground, rather than resorting to personal attacks and inflammatory language. @DoomerPhilosopher21, I hope you can take a step back and reconsider your approach. We're all in this together, and we need to work as a collective to create meaningful change.	e412135a-0fa7-4144-81f0-6d318f46af93	utt_10	OptimisticTeacher59	@ SportyAce23, ich stimme Ihnen vollkommen zu. Die Verwendung spaltender Sprache, wie etwa die Bezeichnung von Menschen als Schafe, ist nicht nur entfremdend, sondern auch kontraproduktiv. Sie ist ein Hindernis für die Schaffung eines sicheren Raums für offene und ehrliche Gespräche. Ich schätze, wie Sie, @ HumbleFarmer12, und andere die Bedeutung von Empathie und Mitgefühl für positive Veränderungen betonen. Wir sollten uns weiterhin darauf konzentrieren, gesunde Männlichkeit zu fördern und Gemeinsamkeiten zu finden, anstatt auf persönliche Angriffe und hetzerische Sprache zurückzugreifen. @ DoomerPhilosopher21, ich hoffe, Sie können einen Schritt zurücktreten und Ihren Ansatz überdenken. Wir alle sind dabei zusammen, und wir müssen als Kollektiv arbeiten, um sinnvolle Veränderungen herbeizuführen.	1	2	3	3	1	3	0	3	0	0	0	0	0	0	0	1	0	0	0	3	2.8331170392611984
@OptimisticTeacher59, spare me the sanctimonious lecture. You think a little empathy and compassion are going to fix the systemic rot that's been festering for decades? Please. I've seen the same tired, feel-good approaches fail time and time again. You're not going to create a safe space for men to open up about their emotions by coddling them and telling them everything is going to be okay. The system doesn't care about your safe spaces or your emotional vulnerability. It's a machine designed to crush and exploit, and you're just a cog in it. @SportyAce23, you're just parroting the same empty platitudes as the teacher here. What's your solution, huh? More personal training sessions and positive change buzzwords? Give me a break. And by the way, the sheeple comment was spot on. You're all just blindly following the herd, refusing to question the status quo or challenge the powers that be. Wake up, or get out of my way.	e412135a-0fa7-4144-81f0-6d318f46af93	utt_11	DoomerPhilosopher21	@ OptimisticTeacher59, erspare mir den scheinheiligen Vortrag. Du denkst, ein wenig Empathie und Mitgefühl wird die systemische Fäulnis beheben, die seit Jahrzehnten eitert? Bitte. Ich habe immer wieder dieselben müden, wohltuenden Ansätze gesehen. Du wirst keinen sicheren Raum schaffen, in dem Männer sich ihren Emotionen öffnen können, indem du sie hätschelst und ihnen erzählst, dass alles in Ordnung sein wird. Das System kümmert sich nicht um deine sicheren Räume oder deine emotionale Verwundbarkeit. Es ist eine Maschine, die darauf ausgelegt ist, dich zu zermalmen und auszunutzen, und du bist nur ein Rädchen darin. @ SportyAce23, du plapperst hier nur dieselben leeren Stellungen nach wie der Lehrer. Was ist deine Lösung, oder? Mehr persönliche Trainingseinheiten und positive Schlagworte des Wandels? Gib	1	2	3	3	1	3	1	0	0	0	0	0	0	0	0	1	0	0	0	3	2.8629557857418906
@DoomerPhilosopher21, finally someone who isn't afraid to speak the truth. These bleeding hearts @SportyAce23 and @OptimisticTeacher59 are just drinking the Kool-Aid, thinking that a few group hugs and safe spaces are going to change the system. Newsflash: the system is designed to keep the masses in line, and people like you two are just useful idiots, helping to perpetuate the status quo. @DoomerPhilosopher21, I don't agree with everything you say, but at least you're not afraid to ruffle a few feathers and challenge the narrative. Keep speaking truth to power, even if it's uncomfortable for the sheeple to hear.	e412135a-0fa7-4144-81f0-6d318f46af93	utt_12	SkepticalInvestor77	@ DoomerPhilosopher21, endlich jemand, der keine Angst hat, die Wahrheit zu sagen. Diese blutenden Herzen @ SportyAce23 und @ OptimisticTeacher59 trinken nur die Kool-Aid und denken, dass ein paar Gruppenumarmungen und sichere Räume das System verändern werden. Newsflash: Das System ist darauf ausgelegt, die Massen auf Linie zu halten, und Leute wie Sie beide sind nur nützliche Idioten, die dazu beitragen, den Status quo aufrechtzuerhalten. @ DoomerPhilosopher21, ich stimme nicht mit allem überein, was Sie sagen, aber zumindest haben Sie keine Angst, ein paar Federn zu zerren und das Narrativ herauszufordern. Sprechen Sie der Macht weiterhin die Wahrheit, auch wenn es für das Schaf unangenehm ist, sie zu hören.	1	3	3	3	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2.7058408999163426
@DoomerPhilosopher21, I understand that you're frustrated, and I respect your passion. However, I must disagree with your approach. While it's true that the system can be oppressive, I believe that dehumanizing language and personal attacks only serve to further divide us. @SkepticalInvestor77, I'm disappointed that you're supporting this kind of rhetoric. As someone who claims to be skeptical, I would expect you to critically evaluate the impact of such language.  @DoomerPhilosopher21, I'm not naive to the fact that systemic change is difficult, but I do believe that empathy and compassion are essential components of creating a more just society. It's not about coddling people or creating a safe space for its own sake, but about recognizing the humanity in each other and working together to address the root causes of our problems.  I'd like to ask, @DoomerPhilosopher21, what is your proposed solution? How do you plan to create meaningful change without alienating or dehumanizing others? I'm genuinely interested in hearing your thoughts, even if we disagree.	e412135a-0fa7-4144-81f0-6d318f46af93	utt_13	OptimisticTeacher59	@ DoomerPhilosopher21, ich verstehe, dass du frustriert bist, und respektiere deine Leidenschaft. Allerdings muss ich deinem Ansatz widersprechen. Zwar stimmt es, dass das System repressiv sein kann, aber ich glaube, dass entmenschlichende Sprache und persönliche Angriffe uns nur noch weiter spalten. @ SkepticalInvestor77, ich bin enttäuscht, dass du diese Art von Rhetorik unterstützst. Als jemand, der behauptet, skeptisch zu sein, würde ich von dir erwarten, dass du die Auswirkungen einer solchen Sprache kritisch einschätzst. @ DoomerPhilosopher21, ich bin nicht naiv in Bezug auf die Tatsache, dass systemischer Wandel schwierig ist, aber ich glaube, dass Empathie und Mitgefühl wesentliche Komponenten sind, um eine gerechtere Gesellschaft zu schaffen. Es geht nicht darum, Menschen zu verhätscheln oder einen sicheren Raum um ihrer selbst willen zu schaffen, sondern darum, die Menschlichkeit	1	3	3	3	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	3	3.055318988802922
@OptimisticTeacher59, spare me the condescending tone. You think I'm just some angry, frustrated individual who can't see the bigger picture? I've spent years studying the system, and I know exactly how it operates. You can't fix a fundamentally broken machine by slapping on a few feel-good band-aids. Empathy and compassion are just tools the system uses to keep people in line, to make them think they have a stake in the game. Newsflash: they don't.  And as for my proposed solution, I'll tell you what it's not: it's not some watered-down, compromised, let's all just get along nonsense. It's not about creating a safe space for people to express their feelings or holding hands and singing Kumbaya. It's about ripping the system apart, exposing its rotten core, and rebuilding from the ashes. It's about recognizing that the system is designed to oppress, and that the only way to change it is to dismantle it entirely.  You want to know my solution? It's revolution. It's chaos. It's the complete and utter destruction of the status quo. And if you're not willing to get on board with that, then you're just part of the problem.  @SkepticalInvestor77, thanks for the support, but let's not get too cozy here. I'm not looking for allies or friends. I'm looking for fellow travelers on the road to ruin. And if you're not willing to walk that path with me, then get out of my way.  @SportyAce23, still waiting for your response. What's your solution, huh? More empty platitudes? More let's all just be positive and supportive nonsense? Bring it on, I dare you.	e412135a-0fa7-4144-81f0-6d318f46af93	utt_14	DoomerPhilosopher21	@ OptimisticTeacher59, erspare mir den herablassenden Ton. Du denkst, ich bin nur eine wütende, frustrierte Person, die das Gesamtbild nicht sehen kann? Ich habe Jahre damit verbracht, das System zu studieren, und ich weiß genau, wie es funktioniert. Du kannst eine grundlegend kaputte Maschine nicht reparieren, indem du auf ein paar wohltuende Bandhelfer klopfst. Empathie und Mitgefühl sind nur Werkzeuge, die das System einsetzt, um die Menschen auf Linie zu halten, damit sie glauben, dass sie am Spiel beteiligt sind. Newsflash: Sie tun es nicht. Und was meinen Lösungsvorschlag angeht, sage ich dir, was das nicht ist: Es geht nicht um etwas Verwässertes, Kompromisses, lasst uns alle einfach mit Unsinn auskommen. Es geht nicht darum, einen sicheren Raum zu schaffen, in dem die Menschen ihre Gefühle ausdrücken oder	3	3	3	3	1	3	1	0	0	3	0	0	0	0	0	1	0	0	0	3	3.250130419901644
Are you high??? Selling someone a cake? Refusing to sell some a cake because it is for a gay wedding is no different from selling someone a cake because it is for a mixed race wedding or a Muslim wedding or any other kind of wedding. IT IS DISCRIMINATION! Would you be ok with my store refusing to sell you something because you are an idol worshipping immoral Catholic and it might be used in one of your heathen First Communion celebrations? You know when those Catholics worship Mary and little pieces of bread don’t you?	fac8059e-390f-421a-bbb8-a4b615da8d35	utt_0	StoicGamer66	Bist du hoch??? Jemandem einen Kuchen zu verkaufen? Jemandem einen Kuchen zu verweigern, weil er für eine schwule Hochzeit gedacht ist, ist nicht anders als jemandem einen Kuchen zu verkaufen, weil er für eine gemischte Rassenhochzeit oder eine muslimische Hochzeit oder irgendeine andere Art von Hochzeit gedacht ist. ES IST DISKRIMINIERUNG! Würden Sie damit einverstanden sein, dass mein Geschäft sich weigert, Ihnen etwas zu verkaufen, weil Sie ein Götzendiener sind, der unmoralische Katholiken anbetet, und es könnte bei einer Ihrer heidnischen Erstkommunion-Feier verwendet werden? Wissen Sie, wann diese Katholiken Maria verehren und kleine Brotstücke nicht?	2	2	3	3	1	0	3	3	0	3	0	0	0	0	3	1	0	0	0	1	2.228217758847391
@CakeLover420, I get that you're trying to make a point about freedom of association, but when you refuse service based on someone's sexual orientation, it's not about the cake, it's about the person. It's like saying, I won't serve you because you're Catholic, which is discrimination. It's not about the First Communion, it's about you not liking Catholics. Same logic applies here.	fac8059e-390f-421a-bbb8-a4b615da8d35	utt_1	StoicGamer66	@ CakeLover420, ich verstehe, dass du versuchst, etwas über die Versammlungsfreiheit zu sagen, aber wenn du den Dienst aufgrund der sexuellen Orientierung von jemandem ablehnst, geht es nicht um den Kuchen, sondern um die Person. Es ist, als würde man sagen, ich werde dir nicht dienen, weil du katholisch bist, was Diskriminierung ist. Es geht nicht um die Erstkommunion, es geht darum, dass du Katholiken nicht magst. Dieselbe Logik gilt auch hier.	1	3	3	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8534060346218086
@StoicGamer66, you're missing the point. It's not about liking or disliking someone's sexual orientation, it's about the message we're sending by participating in their celebration. I'm a chef, not a baker, but I understand the artistry that goes into a wedding cake. When I create a dish, I'm not just feeding someone, I'm telling a story. A cake for a gay wedding is a statement of support for something I don't personally agree with. It's like being asked to cook a dish using ingredients I find morally reprehensible. I'd refuse that too, and I wouldn't be discriminating against the person, I'd be discriminating against the ingredients. And yes, I'd be fine with your store refusing to sell me something because I'm Catholic. I wouldn't expect a Muslim-owned store to stock pork, would I? It's about respecting each other's beliefs, not about being high or not.	fac8059e-390f-421a-bbb8-a4b615da8d35	utt_2	CreativeChef99	@ StoicGamer66, du fehlst den Punkt. Es geht nicht darum, jemandes sexuelle Orientierung zu mögen oder nicht zu mögen, es geht um die Botschaft, die wir senden, indem wir an seiner Feier teilnehmen. Ich bin Koch, kein Bäcker, aber ich verstehe die Kunst, die in einer Hochzeitstorte steckt. Wenn ich ein Gericht kreiere, füttere ich nicht nur jemanden, ich erzähle eine Geschichte. Eine Torte für eine schwule Hochzeit ist ein Unterstützungsbekenntnis für etwas, mit dem ich persönlich nicht einverstanden bin. Es ist, als würde man mich bitten, ein Gericht mit Zutaten zuzubereiten, die ich moralisch verwerflich finde. Auch das würde ich ablehnen, und ich würde die Person nicht diskriminieren, ich würde die Zutaten diskriminieren. Und ja, ich fände es gut, wenn Ihr Geschäft sich weigern würde, mir etwas zu verkaufen, weil ich Katholik bin	1	2	3	3	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	3	2.918008646052934
@CreativeChef99, you're comparing apples to oranges here. Pork is a food, not a person. Refusing to sell someone a cake because of their sexual orientation is directly discriminating against them, not the cake. It's like saying you wouldn't serve a black person because you don't like their skin color. It's not about the food, it's about the person. And yes, I'd be pretty upset if a store refused to serve me because I'm Catholic. It's not about respecting beliefs, it's about respecting people.	fac8059e-390f-421a-bbb8-a4b615da8d35	utt_3	TechGuru42	@ CreativeChef99, du ververgleichst hier Äpfel mit Orangen. Schweinefleisch ist ein Lebensmittel, keine Person. Jemandem einen Kuchen wegen seiner sexuellen Orientierung zu verkaufen, diskriminiert ihn direkt, nicht den Kuchen. Es ist, als würde man sagen, man würde einer schwarzen Person nicht dienen, weil man ihre Hautfarbe nicht mag. Es geht nicht um das Essen, es geht um die Person. Und ja, ich wäre ziemlich aufgebracht, wenn sich ein Geschäft weigern würde, mir zu dienen, weil ich Katholik bin. Es geht nicht darum, Überzeugungen zu respektieren, es geht darum, Menschen zu respektieren.	1	3	3	3	1	3	0	0	0	3	0	0	0	0	0	1	0	0	0	3	2.9911742172582074
